,BINODENOSON,TOZADENANT,VIPADENANT,EVODENOSON,ISTRADEFYLLINE,APADENOSON,SONEDENOSON,UK432097,ETRUMADENANT,SIPAGLADENANT,ST1535,CIFORADENANT,BVT.115959,AMP579
Gen_105,0.11650485436893204,0.12,0.09183673469387756,0.13392857142857142,0.11702127659574468,0.13513513513513514,0.10784313725490197,0.12598425196850394,0.07407407407407407,0.09615384615384616,0.10344827586206896,0.10185185185185185,0.13186813186813187,0.09734513274336283
Gen_106,0.061855670103092786,0.0989010989010989,0.07954545454545454,0.09523809523809523,0.12048192771084337,0.08571428571428572,0.07446808510638298,0.11016949152542373,0.09473684210526316,0.0967741935483871,0.06329113924050633,0.09183673469387756,0.08333333333333333,0.10891089108910891
Gen_107,0.06060606060606061,0.12087912087912088,0.07777777777777778,0.10377358490566038,0.20253164556962025,0.10476190476190476,0.07291666666666667,0.11764705882352941,0.09278350515463918,0.08333333333333333,0.08860759493670886,0.06862745098039216,0.09411764705882353,0.10679611650485436
Gen_108,0.07,0.16853932584269662,0.08791208791208792,0.12264150943396226,0.18292682926829268,0.12380952380952381,0.08247422680412371,0.1440677966101695,0.10204081632653061,0.15217391304347827,0.1,0.08823529411764706,0.11764705882352941,0.11538461538461539
Gen_109,0.06930693069306931,0.10526315789473684,0.07526881720430108,0.09090909090909091,0.07692307692307693,0.08181818181818182,0.06,0.10569105691056911,0.07920792079207921,0.12631578947368421,0.05952380952380952,0.09803921568627451,0.06666666666666667,0.09345794392523364
Gen_110,0.11,0.125,0.08421052631578947,0.10810810810810811,0.09782608695652174,0.10909090909090909,0.07920792079207921,0.13008130081300814,0.07692307692307693,0.1,0.06976744186046512,0.08490566037735849,0.08791208791208792,0.1320754716981132
Gen_111,0.09090909090909091,0.15384615384615385,0.0989010989010989,0.09090909090909091,0.13953488372093023,0.09174311926605505,0.0707070707070707,0.088,0.09,0.12631578947368421,0.08536585365853659,0.07692307692307693,0.07865168539325842,0.10377358490566038
Gen_112,0.08235294117647059,0.08536585365853659,0.09090909090909091,0.08333333333333333,0.1232876712328767,0.07291666666666667,0.07142857142857142,0.10091743119266056,0.10714285714285714,0.07058823529411765,0.12307692307692308,0.09090909090909091,0.06666666666666667,0.07446808510638298
Gen_113,0.12,0.12371134020618557,0.07216494845360824,0.13761467889908258,0.13333333333333333,0.1388888888888889,0.1,0.12,0.10784313725490197,0.11,0.09411764705882353,0.11538461538461539,0.12359550561797752,0.12037037037037036
Gen_114,0.09375,0.0967741935483871,0.0898876404494382,0.10377358490566038,0.13095238095238096,0.10476190476190476,0.09574468085106383,0.10833333333333334,0.09278350515463918,0.10638297872340426,0.075,0.11224489795918367,0.09411764705882353,0.11764705882352941
Gen_115,0.09473684210526316,0.08602150537634409,0.09090909090909091,0.08411214953271028,0.14634146341463414,0.07476635514018691,0.0625,0.1,0.08247422680412371,0.09574468085106383,0.04938271604938271,0.10204081632653061,0.05747126436781609,0.0761904761904762
Gen_116,0.06930693069306931,0.14130434782608695,0.12359550561797752,0.07142857142857142,0.10112359550561797,0.08181818181818182,0.08163265306122448,0.07936507936507936,0.11224489795918367,0.11458333333333333,0.047058823529411764,0.10891089108910891,0.10344827586206896,0.07339449541284404
Gen_117,0.04854368932038835,0.09375,0.0989010989010989,0.07142857142857142,0.16666666666666666,0.07207207207207207,0.06,0.0967741935483871,0.09,0.09183673469387756,0.09876543209876543,0.06666666666666667,0.06666666666666667,0.11428571428571428
Gen_118,0.12,0.12371134020618557,0.07216494845360824,0.12727272727272726,0.14606741573033707,0.12844036697247707,0.1,0.12,0.0970873786407767,0.09900990099009901,0.09411764705882353,0.11538461538461539,0.12359550561797752,0.12037037037037036
Gen_119,0.10309278350515463,0.10638297872340426,0.125,0.11214953271028037,0.10227272727272728,0.12380952380952381,0.10526315789473684,0.0975609756097561,0.10204081632653061,0.15217391304347827,0.08641975308641975,0.12121212121212122,0.11764705882352941,0.1485148514851485
Gen_120,0.08247422680412371,0.10869565217391304,0.0898876404494382,0.11428571428571428,0.11764705882352941,0.11538461538461539,0.08421052631578947,0.09016393442622951,0.10416666666666667,0.09473684210526316,0.075,0.09,0.13414634146341464,0.08571428571428572
Gen_121,0.08823529411764706,0.125,0.10752688172043011,0.11818181818181818,0.09782608695652174,0.11926605504587157,0.06862745098039216,0.13008130081300814,0.09803921568627451,0.1,0.08235294117647059,0.11650485436893204,0.08791208791208792,0.10091743119266056
Gen_122,0.06,0.17045454545454544,0.07692307692307693,0.102803738317757,0.12941176470588237,0.11428571428571428,0.061224489795918366,0.09836065573770492,0.08080808080808081,0.14130434782608695,0.03571428571428571,0.1,0.09302325581395349,0.09523809523809523
Gen_123,0.07228915662650602,0.11688311688311688,0.14084507042253522,0.08602150537634409,0.09722222222222222,0.08695652173913043,0.07407407407407407,0.10377358490566038,0.13924050632911392,0.11392405063291139,0.09375,0.12048192771084337,0.08450704225352113,0.08888888888888889
Gen_124,0.07,0.09473684210526316,0.08791208791208792,0.09174311926605505,0.15476190476190477,0.102803738317757,0.06060606060606061,0.10655737704918032,0.10204081632653061,0.11578947368421053,0.07317073170731707,0.07766990291262135,0.07954545454545454,0.1262135922330097
Gen_125,0.08571428571428572,0.12121212121212122,0.08163265306122448,0.125,0.14285714285714285,0.13636363636363635,0.07692307692307693,0.12698412698412698,0.08490566037735849,0.10784313725490197,0.11764705882352941,0.12380952380952381,0.0967741935483871,0.10810810810810811
Gen_126,0.12121212121212122,0.10204081632653061,0.09574468085106383,0.08849557522123894,0.12222222222222222,0.08928571428571429,0.10101010101010101,0.112,0.09803921568627451,0.1,0.08235294117647059,0.12745098039215685,0.11235955056179775,0.1111111111111111
Gen_127,0.10309278350515463,0.09473684210526316,0.08791208791208792,0.09174311926605505,0.1411764705882353,0.08256880733944955,0.08247422680412371,0.08870967741935484,0.08,0.09278350515463918,0.047619047619047616,0.11,0.07954545454545454,0.09433962264150944
Gen_128,0.0707070707070707,0.10752688172043011,0.06521739130434782,0.08256880733944955,0.11627906976744186,0.08333333333333333,0.07216494845360824,0.10743801652892562,0.08080808080808081,0.09375,0.06097560975609756,0.0891089108910891,0.08045977011494253,0.11650485436893204
Gen_129,0.07216494845360824,0.07446808510638298,0.06666666666666667,0.06422018348623854,0.09302325581395349,0.07476635514018691,0.05154639175257732,0.09090909090909091,0.07142857142857142,0.09574468085106383,0.04938271604938271,0.09090909090909091,0.045454545454545456,0.08653846153846154
Gen_130,0.12121212121212122,0.09090909090909091,0.08421052631578947,0.09821428571428571,0.14772727272727273,0.10909090909090909,0.10101010101010101,0.10317460317460317,0.06666666666666667,0.0784313725490196,0.09523809523809523,0.08490566037735849,0.1,0.10091743119266056
Gen_131,0.06315789473684211,0.12643678160919541,0.12048192771084337,0.10784313725490197,0.1375,0.09803921568627451,0.08791208791208792,0.11206896551724138,0.0967741935483871,0.14942528735632185,0.06493506493506493,0.10526315789473684,0.09876543209876543,0.1
Gen_132,0.08080808080808081,0.10638297872340426,0.08791208791208792,0.10185185185185185,0.11494252873563218,0.09259259259259259,0.06060606060606061,0.08,0.09090909090909091,0.10416666666666667,0.07317073170731707,0.08823529411764706,0.07954545454545454,0.07407407407407407
Gen_133,0.08,0.10526315789473684,0.1111111111111111,0.09090909090909091,0.11363636363636363,0.09174311926605505,0.13978494623655913,0.088,0.11224489795918367,0.11458333333333333,0.1125,0.07692307692307693,0.10344827586206896,0.10377358490566038
